,Image,Label
17361,5215,2
17362,22104,6
17363,30573,6 4
17364,717,4
17365,14321,6 4
17366,24480,6
17367,95,9
17368,5456,0
17369,15486,0
17370,6447,2 4
17371,28269,8 6
17372,24415,3 4
17373,17553,4
17374,30191,2 4
17375,6946,3
17376,378,4
17377,3913,2 4
17378,10864,6 4
17379,3900,6 4
17380,1812,6 4
17381,17517,6 0
17382,3675,9
17383,7060,4
17384,11279,4 7
17385,6765,4
17386,20227,4
17387,37,5
17388,7719,2 4
17389,30582,8 6 0
17390,17872,9
17391,9113,0
17392,8054,4
17393,22262,6 4
17394,26952,0
17395,2070,9
17396,26282,0
17397,11378,0
17398,27869,2
17399,3536,9
17400,16176,4
17401,26592,5
17402,22535,0
17403,18198,6 4
17404,17573,4
17405,18914,6 1
17406,21444,0 4
17407,4847,8 6
17408,22819,4
17409,28174,7
17410,6770,3 4
17411,9829,8 4
17412,13179,6 3
17413,12789,3 4
17414,28588,4
17415,6402,8 7
17416,1832,6 7
17417,13492,4
17418,8266,6 3
17419,21190,6 1 7
17420,6639,6 4
17421,26252,0 4
17422,26448,4
17423,1907,6 2
17424,7262,7
17425,24957,6 3 4
17426,16855,3
17427,14058,6 1 4
17428,24812,2 4
17429,4913,0
17430,20687,5
17431,30333,6
17432,1112,3
17433,30339,3 4
17434,23870,5
17435,17638,4
17436,9838,3 4
17437,25280,4
17438,6211,3
17439,27602,7
17440,27439,6 9
17441,14308,6 2
17442,18472,8 4
17443,4398,6 5 4
17444,1113,4 7
17445,20337,0
17446,11642,0 4
17447,26708,6 4
17448,25078,2 4
17449,8843,1
17450,28514,6
17451,308,6 2 4
17452,25119,0
17453,5109,4
17454,20131,9
17455,20713,2 4
17456,7630,6 3
17457,21784,6 4
17458,24698,1 4
17459,13817,2
17460,11228,2
17461,10479,3 2 4
17462,1579,6 9
17463,2069,1
17464,8753,8 6 3 4
17465,8784,6
17466,21669,6
17467,29429,2 4
17468,29275,3
17469,4012,6
17470,6808,4
17471,18489,4
17472,9536,2
17473,30579,6 3 1
17474,16370,2 4
17475,18871,6 4 7
17476,18754,4
17477,1991,6 4
17478,28612,3 4
17479,15302,6
17480,14211,0
17481,13329,6
17482,4645,6
17483,29455,1
17484,8040,2
17485,402,5
17486,18055,8 4
17487,3757,3 4
17488,26308,1
17489,18411,8 4
17490,18072,4
17491,12600,9
17492,10226,9
17493,16728,6 4
17494,22827,6
17495,11466,4
17496,22714,9 2
17497,5798,2
17498,9786,2 4
17499,28728,3 5 4
17500,4078,4 7
17501,29935,3
17502,23225,0 5
17503,6577,3 4
17504,22457,6
17505,25751,7
17506,12048,3
17507,24139,6
17508,23290,4
17509,12781,4
17510,20859,9
17511,586,2 4
17512,10329,9 4
17513,1662,2
17514,27140,9
17515,19166,0
17516,307,6
17517,25295,7
17518,9419,1 4
17519,4180,4 7
17520,27808,8 7
17521,9709,1 4
17522,5915,4
17523,29427,8
17524,23529,9
17525,30146,6
17526,18686,4
17527,10965,3
17528,13670,2
17529,9624,8 4
17530,18516,9
17531,2424,6 2
17532,28828,6 4
17533,3693,8
17534,25364,4
17535,25212,7
17536,12111,4
17537,22738,4
17538,24189,6
17539,18408,6 0 4
17540,520,7
17541,29870,1
17542,27621,6 4
17543,15138,6 4
17544,18254,6
17545,22293,4 7
17546,30445,6 4
17547,17342,6
17548,28995,1
17549,7967,4
17550,5283,6 7
17551,727,6 2
17552,27050,9
17553,26838,2
17554,3090,5
17555,16024,0
17556,14970,7
17557,19454,6
17558,12163,4
17559,13047,2
17560,26469,0
17561,18301,6
17562,24249,6 4
17563,12868,2
17564,13524,6 4
17565,22348,7
17566,30090,6 1 4
17567,14990,8
17568,20548,1 4 7
17569,1950,4
17570,27504,1 4
17571,27507,0 5
17572,13845,3
17573,30210,1
17574,28112,6 2
17575,9572,2
17576,18785,6
17577,2139,3
17578,1352,7
17579,5148,9
17580,13287,6 4
17581,832,5
17582,20507,7
17583,808,6 2
17584,8248,2
17585,12682,3 4
17586,5287,6 4
17587,3291,6 4
17588,14259,6 7
17589,23052,6 2
17590,24182,0 4
17591,12988,6
17592,5183,6 4
17593,12822,2
17594,29699,6 9
17595,64,7
17596,182,4 7
17597,2361,2
17598,30811,4 7
17599,1631,4
17600,23960,6 4
17601,13719,6
17602,28177,9
17603,19258,6 0
17604,16687,6
17605,19314,0 2 7
17606,16926,4
17607,9732,1
17608,10582,2 4
17609,18853,8 1
17610,23956,1 4
17611,16384,7
17612,8666,9
17613,11338,6 5
17614,19473,3 4
17615,20948,2 7
17616,9839,9
17617,196,6
17618,18331,4
17619,23015,3 4
17620,16983,3
17621,23333,7
17622,2613,1
17623,15781,4
17624,16485,2
17625,21856,1
17626,29009,8 4
17627,21653,3 4
17628,28937,6 2
17629,27696,7
17630,6375,6 4
17631,20217,5 4
17632,14499,9
17633,12614,4
17634,26038,4
17635,1738,4 7
17636,18678,2 4
17637,3231,4
17638,28851,4
17639,10197,7
17640,26992,4
17641,6427,3 2 4
17642,1973,4
17643,27548,9
17644,8679,1
17645,18481,6
17646,5549,0 2
17647,13345,3
17648,6544,0 2
17649,17747,2
17650,10840,3
17651,21548,6 3
17652,15778,0
17653,10807,7
17654,2467,4
17655,28509,7
17656,12373,1
17657,24982,4
17658,25850,4
17659,11157,9
17660,5234,6 7
17661,20094,3
17662,23097,5
17663,5218,9
17664,22968,0
17665,14428,7
17666,25241,6 4
17667,23840,3
17668,15746,2
17669,20731,3
17670,26361,1 4
17671,15950,6 2 4 7
17672,10670,6
17673,10154,7
17674,26030,2
17675,14071,2
17676,2573,2
17677,24735,0
17678,2151,4
17679,18239,4 7
17680,4882,6 0 4
17681,1515,2 4
17682,5023,4 7
17683,6381,4
17684,6097,4
17685,20840,8 6 4
17686,17437,6 4
17687,3805,3
17688,12517,2 4
17689,12280,4
17690,10054,0
17691,2887,0 4
17692,17828,0
17693,30020,6
17694,146,4 7
17695,19910,4
17696,13344,4
17697,30397,4
17698,979,6 3 4
17699,12307,8 0
17700,21559,5
17701,5021,9
17702,8257,3
17703,6129,6 4
17704,2080,4
17705,4671,2 4
17706,21779,6
17707,19228,3 4
17708,11459,4
17709,623,4
17710,10247,4
17711,4927,4
17712,10751,6 2 4 7
17713,17655,6 7
17714,25488,6 7
17715,11423,6 9
17716,6731,0
17717,15037,6
17718,27905,4 7
17719,25465,6
17720,28639,6 0
17721,806,9
17722,21489,6 4
17723,5633,2 4
17724,14672,4
17725,29838,8 6
17726,17744,4
17727,14613,4
17728,20278,3
17729,5872,1 4
17730,8530,9 2
17731,23064,0
17732,7705,6 4
17733,11549,4
17734,17848,9
17735,16992,4
17736,5100,6 4
17737,106,3
17738,26984,6 1
17739,25044,1
17740,3077,4
17741,8084,5
17742,17702,6 4
17743,22385,2
17744,11491,0 4
17745,209,9
17746,9177,5
17747,30909,6 2 4
17748,6777,6 4
17749,7075,6
17750,19066,6 4
17751,18950,7
17752,3679,0
17753,28861,2 4
17754,6256,7
17755,4025,7
17756,18175,1 4
17757,789,4
17758,26706,6
17759,861,6
17760,6388,4
17761,22379,4
17762,27437,2
17763,20760,9
17764,28489,2 4
17765,20775,2
17766,18157,4 7
17767,30270,5 4
17768,18741,6 2 4
17769,24447,1
17770,31018,6 2
17771,8872,6
17772,25764,6
17773,8003,9 7
17774,4808,9
17775,6630,3
17776,1156,3
17777,16684,2
17778,29054,0
17779,22479,1
17780,24468,2 4
17781,4892,0
17782,27924,6 4
17783,6739,5
17784,2206,9
17785,24127,1
17786,7022,3
17787,20737,2
17788,14754,2 4
17789,23650,7
17790,20916,6 4
17791,13688,4
17792,21343,6 1 4
17793,6605,4
17794,22624,0
17795,24641,4
17796,25361,5
17797,14832,6 3
17798,14293,5 4
17799,11351,0
17800,25505,4 7
17801,29399,4
17802,24487,4
17803,23618,6 1 4
17804,7160,4
17805,6769,4
17806,28077,6 9
17807,17180,7
17808,17683,0 2
17809,1774,6 4
17810,3359,6 4
17811,8607,3 4
17812,22121,6
17813,10018,6 7
17814,23486,6 1
17815,11821,8
17816,19769,8 2
17817,18559,0
17818,26383,9
17819,30478,4
17820,2010,7
17821,18145,8 6 4
17822,6165,4 7
17823,10208,4
17824,5351,4
17825,10950,0 4
17826,28859,3
17827,17420,9
17828,11331,6
17829,13327,0 1
17830,26263,4
17831,15103,7
17832,18104,6 4
17833,21928,4
17834,5149,9 2 4
17835,18998,5 4
17836,17144,4
17837,20307,6 4
17838,16820,4
17839,13351,6 4
17840,3481,2
17841,21247,7
17842,4287,3 2
17843,27443,4
17844,4732,4
17845,2901,6 4 7
17846,15964,2 4
17847,11142,9
17848,17007,4
17849,14907,3 4
17850,11942,4
17851,19859,6 2
17852,7045,5
17853,8633,2 4
17854,7030,8 3 4
17855,1150,7
17856,25558,7
17857,21310,5
17858,9278,5 4
17859,20895,1 7
17860,26475,6 7
17861,16453,1 4
17862,30649,9
17863,9647,4
17864,12674,2
17865,27501,3
17866,5982,0
17867,19689,1 2 4
17868,25654,4
17869,18504,4
17870,12754,3
17871,10669,6 4
17872,1660,4 7
17873,20787,9
17874,3762,6
17875,29442,2
17876,2422,2 4
17877,1280,2
17878,15526,0
17879,7672,3
17880,18848,4
17881,1448,6 4
17882,25117,4
17883,30363,6 3
17884,2846,4
17885,19136,4 7
17886,28087,0
17887,25475,4
17888,12233,6 7
17889,2176,4
17890,17974,0 2 7
17891,18931,1
17892,7281,9 2
17893,9788,7
17894,28230,0
17895,3729,6 4
17896,28940,4
17897,12771,6 7
17898,55,3
17899,5984,1
17900,9902,8 7
17901,29413,6 4
17902,17318,6
17903,1698,7
17904,15140,1 4
17905,7397,9
17906,10791,1
17907,20178,3 4
17908,16932,6 4
17909,27859,3
17910,21433,3
17911,2214,4
17912,25965,4
17913,19349,4
17914,5725,0
17915,23313,1
17916,1296,3
17917,30190,1
17918,1596,0
17919,13304,6 4
17920,20390,6
17921,28116,7
17922,13339,6
17923,24574,9
17924,1615,4 7
17925,23053,5 4
17926,11982,8 4
17927,19489,9 2 4
17928,285,6
17929,10599,4
17930,21704,6 4
17931,27210,3
17932,15551,4
17933,5291,3 4
17934,18881,6
17935,18361,1
17936,12978,6 4
17937,29704,0 4
17938,14786,6
17939,14020,6 4
17940,15592,8 4
17941,29487,6 2
17942,30577,6 2
17943,25147,2
17944,636,0 4
17945,27568,6
17946,3075,6
17947,13060,3
17948,2489,1 7
17949,24564,2 4
17950,306,1 4
17951,28663,5 4
17952,26162,8
17953,22043,3
17954,23046,4 7
17955,18134,2
17956,2347,6 1 4
17957,20936,5
17958,26805,6 4
17959,4520,0 2
17960,22431,6
17961,17020,2 4
17962,18063,6
17963,22410,6
17964,25220,4
17965,26198,1 4
17966,13510,9
17967,15704,2
17968,27480,0
17969,15795,3
17970,10195,4
17971,4947,3
17972,14137,6 1 4
17973,30375,7
17974,9022,9
17975,18802,7
17976,19551,6 2 4
17977,22496,6 4
17978,7071,4
17979,25353,3
17980,10886,8 4
17981,10605,6 5 4
17982,14914,6 2
17983,2608,3 4
17984,18724,4
17985,11287,9
17986,4760,6 4
17987,3949,4 7
17988,14481,5
17989,19856,6
17990,15717,1 2
17991,23252,6 7
17992,28313,8 6 4
17993,13559,1
17994,5734,0 4
17995,26174,6
17996,1546,2 4
17997,12794,9
17998,11004,6 3 9
17999,17851,1
18000,26779,6 2 4
18001,1407,4 7
18002,17137,4
18003,25820,3
18004,3159,3 9
18005,10133,0
18006,20538,8
18007,28961,4
18008,18988,7
18009,26659,6
18010,10325,4
18011,4779,1 4
18012,28798,3 4
18013,17161,2 4
18014,12386,6 2 4
18015,10401,1 4
18016,14162,6 7
18017,2019,1
18018,3500,1 4
18019,27005,6
18020,27011,5 4
18021,23078,9 2 4
18022,19873,7
18023,29133,6 4 7
18024,14600,6 4
18025,16579,6 4
18026,16838,3
18027,18341,4
18028,29055,8 4
18029,14806,8
18030,6896,4
18031,8734,5
18032,20759,6
18033,25537,6 1
18034,3167,6 1 4
18035,11080,2 4
18036,17040,4
18037,28139,6 4
18038,23537,2 4
18039,28421,3 4
18040,3994,1 4
18041,9134,8 1 4
18042,12092,5 4
18043,28451,4
18044,30473,6
18045,612,1 4
18046,4881,6 4
18047,13834,2
18048,188,1 4
18049,4474,4
18050,28433,7
18051,19799,8
18052,1732,8
18053,22692,6 4
18054,24642,8 6
18055,674,0
18056,3511,3 2
18057,22046,7
18058,14813,9
18059,3735,6 4
18060,23442,7
18061,16498,2
18062,13594,6 4
18063,14639,8 4
18064,18172,7
18065,12647,6 7
18066,25812,3
18067,29874,0
18068,10273,5
18069,18840,0
18070,12099,5 4
18071,4102,5
18072,23243,1
18073,16129,1 4
18074,5216,4
18075,1207,1 4
18076,29257,8 4
18077,4861,5
18078,5758,9
18079,7153,4
18080,16422,9
18081,12218,5
18082,30014,2 4
18083,1916,2
18084,29892,4
18085,28119,4 7
18086,4355,0
18087,26743,1
18088,20051,4
18089,15309,6 4 7
18090,3060,6 4
18091,17981,6 4
18092,2839,6 4
18093,26366,4 7
18094,12554,6 4
18095,15444,6
18096,5567,4 7
18097,26646,6
18098,12536,6
18099,25815,7
18100,19251,4
18101,27164,6 4
18102,17613,6 4
18103,25665,7
18104,31013,6 1
18105,29627,3
18106,2093,6 2
18107,20600,3 7
18108,22617,0
18109,6170,3 2 4
18110,3110,6 3
18111,1567,4
18112,25518,0
18113,27659,6 2
18114,11617,4 7
18115,5508,4 7
18116,23002,3 4
18117,20565,7
18118,26665,2 4
18119,5732,0
18120,10551,4
18121,16897,4 7
18122,26755,2
18123,23298,6
18124,10218,9
18125,29914,3 4
18126,25803,6
18127,14244,0 1
18128,5861,1 4
18129,25122,0
18130,10804,9
18131,22154,9
18132,18203,7
18133,19053,4
18134,3261,4
18135,9747,6 2 4
18136,17685,6 4
18137,29771,5
18138,18054,6 4
18139,30003,0
18140,28361,6 2
18141,23792,1
18142,30064,6
18143,23781,5
18144,3121,7
18145,17108,1 4
18146,13995,6 7
18147,8060,6
18148,8549,7
18149,596,9
18150,5134,4
18151,23358,0
18152,1685,4
18153,22718,3 4
18154,22832,1 4
18155,16545,4
18156,23028,6 2
18157,17119,9
18158,8916,0 4
18159,6853,6 5
18160,10681,3
18161,15913,1
18162,27665,8 6
18163,3644,0
18164,22590,2 4
18165,18188,4
18166,26382,5
18167,3943,2 4
18168,22607,4
18169,24140,8
18170,15342,7
18171,23259,3
18172,8327,2 4
18173,4345,0
18174,10366,1 4
18175,16199,2
18176,27341,0 1
18177,24337,6 4
18178,14662,6 1
18179,13577,2 4
18180,8601,5 4
18181,27329,4
18182,3176,6 2 4
18183,19199,1
18184,7829,9
18185,27620,4
18186,16686,1
18187,27181,3
18188,23846,6 3
18189,13146,6 4
18190,5963,6 1
18191,8051,4 7
18192,21016,6 4
18193,20878,4
18194,15046,4
18195,27556,0 4
18196,14370,6 4
18197,27272,6 4
18198,28061,6 4
18199,28822,8 4 7
18200,22619,4
18201,22735,3 4
18202,28709,6 4
18203,30510,6
18204,26793,5 4
18205,3912,3 2 4
18206,14756,0 4
18207,2517,6 4
18208,19352,1
18209,8144,6 5 4
18210,26236,6 2
18211,6602,3 4
18212,25872,4 7
18213,5597,5 4
18214,14859,5
18215,5536,1
18216,24153,6
18217,6626,6 9
18218,621,2 4
18219,14592,6 4
18220,1429,6
18221,23347,6
18222,5679,4
18223,21209,6
18224,1595,1
18225,8877,0
18226,7902,8
18227,29419,6
18228,13871,9
18229,2091,6 4
18230,16623,6
18231,10264,8 6 7
18232,5689,4 7
18233,709,1 4
18234,172,6
18235,7096,1
18236,5826,4
18237,3889,4
18238,26889,0
18239,7042,0
18240,8781,0 4
18241,10255,6
18242,25170,1
18243,28450,6 4
18244,12683,6 4
18245,7401,6 2 4
18246,28577,5
18247,26350,0 4
18248,12375,6 5 4
18249,3344,7
18250,21337,4
18251,22676,0
18252,12140,8 6 4
18253,2097,6
18254,15738,8 6 4
18255,29225,6
18256,4420,6
18257,18821,4
18258,16520,2 7
18259,16128,0
18260,8539,5
18261,12649,4
18262,9768,4
18263,28545,0
18264,2474,0 9
18265,12384,3
18266,3546,6
18267,5559,8
18268,10919,4
18269,16400,2
18270,5922,4
18271,12724,0
18272,3573,5
18273,24511,6 4
18274,20855,7
18275,1748,6 4 7
18276,30982,7
18277,5005,4
18278,24329,3
18279,8056,6 4
18280,28641,9
18281,9958,6 0 4
18282,2770,4
18283,24987,6
18284,20379,0
18285,11592,9
18286,30839,5
18287,8922,6 4
18288,23455,1
18289,20043,6 4
18290,4062,4
18291,13833,7
18292,10115,2 4
18293,17875,6
18294,21254,4
18295,30938,9
18296,6877,6 4
18297,20206,3
18298,2944,6 2 4
18299,29823,4
18300,9790,6 5 4
18301,3520,4 7
18302,1118,6
18303,21438,6 4
18304,6699,1
18305,12622,1
18306,8576,0 1
18307,10153,5 7
18308,29228,4
18309,7684,3
18310,6609,4 7
18311,3328,3 7
18312,5972,2
18313,26330,2
18314,9197,2
18315,25173,6 9
18316,28957,9
18317,8994,2
18318,13728,2 4
18319,13145,4
18320,30166,6 1
18321,17401,4
18322,12539,6
18323,3747,6 3 4
18324,10913,3
18325,15550,1 4
18326,21352,2 4
18327,4968,7
18328,15688,1
18329,26923,0
18330,7189,6
18331,7203,4
18332,6948,0
18333,2304,6
18334,24319,4
18335,13779,5 4
18336,30081,4
18337,4489,9
18338,30376,6
18339,7328,7
18340,24499,6 2
18341,5191,2
18342,20015,9
18343,13953,6
18344,13935,5 4
18345,12651,1
18346,4467,1 4 7
18347,15812,5
18348,10280,0 4
18349,27866,5
18350,8814,8 6 4
18351,19606,9
18352,5531,7
18353,5017,0 4
18354,17088,9
18355,1288,2 7
18356,20049,3
18357,26037,6
18358,6561,6
18359,16789,4
18360,3239,2
18361,28751,4
18362,22353,8 6
18363,4030,0
18364,4298,6
18365,23895,3
18366,14222,4
18367,3819,2
18368,24148,1
18369,12579,5
18370,17352,0 4
18371,21226,4
18372,20235,8 6 4
18373,10461,4
18374,11720,6 4
18375,21050,6 4
18376,9317,0 4
18377,503,4
18378,30541,0 2 4
18379,13314,1
18380,3242,2
18381,8699,6 7
18382,30123,6 4
18383,25946,6 2 4
18384,28968,6 4
18385,25597,7
18386,9642,6 4
18387,1426,4
18388,4294,6 4
18389,26925,4
18390,1635,2 4
18391,19678,6
18392,11246,4
18393,3979,7
18394,28345,3
18395,16136,3
18396,6847,6 4
18397,11148,6
18398,4632,0
18399,16259,7
18400,10138,6 2 4
18401,12509,0
18402,21270,3
18403,20746,4 7
18404,28103,4
18405,3200,6 7
18406,2231,4
18407,2059,6
18408,18278,7
18409,29385,3
18410,12335,8 4
18411,18828,6 4
18412,17145,2 4
18413,15344,5
18414,19131,2 4
18415,4137,2 4
18416,29954,4
18417,15619,3 4
18418,9650,6 4
18419,14614,6
18420,12484,6
18421,5046,6 4
18422,20680,7
18423,28074,6 4
18424,20521,6
18425,11254,5 4
18426,27864,6 1 2
18427,25238,0
18428,2639,6 3
18429,5568,6
18430,30214,2 4
18431,9563,4
18432,508,3 4
18433,6466,9
18434,15905,0
18435,20976,0
18436,18800,2
18437,15852,6 4
18438,15694,6 7
18439,3685,7
18440,23849,0
18441,14586,5
18442,7061,6 2
18443,1839,4
18444,5678,0
18445,23047,3 4
18446,25051,6 5
18447,16473,0
18448,15671,4 7
18449,25939,4 7
18450,20641,8 6
18451,9103,0 1
18452,10990,1 4
18453,7567,7
18454,25292,2
18455,10897,7
18456,7322,9
18457,14485,6 2
18458,19079,6 7
18459,22409,6 4
18460,18797,0 4
18461,7481,1 4
18462,18390,0
18463,5254,6 4
18464,7958,6
18465,23321,3
18466,15815,4
18467,4350,5
18468,18937,4
18469,28147,6 4
18470,2732,1
18471,26639,0
18472,29346,8 6 4
18473,2637,6
18474,1119,1
18475,29426,4
18476,29949,6 2
18477,14068,0 4
18478,8585,1 4
18479,27300,6
18480,11318,4
18481,30793,6 2
18482,11570,2
18483,18605,2 4
18484,5714,6 4
18485,30512,4
18486,18215,7
18487,25902,6 4
18488,4745,1 4 7
18489,7048,6 7
18490,4213,2
18491,25216,7
18492,6516,1
18493,14221,3
18494,18013,0
18495,16599,4
18496,892,6 1 7
18497,2561,4
18498,26915,0
18499,29177,4
18500,24729,2
18501,12975,3
18502,27597,0
18503,538,6
18504,18118,4
18505,24980,4 7
18506,21179,3
18507,7279,6 4
18508,13088,8 2 4 7
18509,17739,2
18510,21740,6
18511,24119,4
18512,26183,3 4
18513,24531,6 4
18514,15011,4
18515,21099,2 4
18516,7381,4
18517,17568,2 7
18518,19002,6 4
18519,9594,6 7
18520,15780,1 4
18521,27268,4
18522,5047,6 7
18523,18079,0 9
18524,1594,6 2
18525,24645,7
18526,1712,9
18527,16252,6 0
18528,26297,5
18529,26337,1 4
18530,8538,6 4
18531,15877,1 4
18532,13366,6
18533,12072,6 4 7
18534,21122,4
18535,19406,6 4
18536,15130,1
18537,634,6
18538,2477,7
18539,30320,4
18540,26977,6 2 4
18541,4166,6 4
18542,15045,4
18543,9766,6 3
18544,13167,6 1
18545,20424,6
18546,22392,6 4 7
18547,23619,6 4
18548,22052,2 4
18549,16170,8
18550,18951,1
18551,22829,2 4
18552,15942,2 4
18553,22889,3 1
18554,27952,4
18555,17062,1 4
18556,2644,1 4
18557,16945,6
18558,26516,6 4
18559,17055,1 4
18560,6380,3
18561,17435,6 4
18562,10210,6
18563,23239,1 4
18564,10481,4
18565,3890,4
18566,15783,1
18567,10171,0
18568,26118,3 4 7
18569,19587,6 3 4
18570,10718,8 4 7
18571,20166,2
18572,30688,6 0
18573,7318,3 1
18574,25617,6 7
18575,18962,2
18576,17210,3 2
18577,25788,6 3 2 4
18578,15166,3
18579,25592,6 4
18580,18446,9
18581,26358,6 4
18582,18353,7
18583,14541,4
18584,28265,2 4
18585,13653,6 4
18586,15092,6 4
18587,323,4
18588,4142,8 6 4
18589,28711,0
18590,28682,6 4
18591,15936,2
18592,8028,4
18593,21065,6 5 4
18594,802,4
18595,24880,6 4 7
18596,19119,6
18597,29943,4
18598,23521,0
18599,15109,2 4
18600,4905,4
18601,28864,9
18602,427,4
18603,23984,6 4
18604,18061,0
18605,30067,6 4
18606,22292,7
18607,20772,8
18608,23805,1
18609,26065,6 9
18610,19268,6 4
18611,5159,5 7
18612,29958,1
18613,20799,4
18614,28318,0 4
18615,27680,2 4
18616,6089,6 4
18617,10636,2 4
18618,17632,7
18619,30832,1 4 7
18620,21622,0 9
18621,8314,4
18622,9781,0
18623,5655,1
18624,30919,4
18625,4434,3 2 4
18626,3706,6
18627,9529,1
18628,28383,8 1 4
18629,13475,4
18630,30093,6 4
18631,27902,3
18632,15487,3 2
18633,21200,6
18634,24021,7
18635,27732,7
18636,25844,6 0
18637,13561,4
18638,3463,3 4
18639,16071,2 4
18640,12853,0
18641,30974,6 7
18642,28029,6 7
18643,17890,0 4
18644,27933,8
18645,11985,0
18646,20582,3
18647,12546,6 4
18648,15816,4
18649,14033,0
18650,30520,4
18651,23484,0 4
18652,7722,7
18653,18083,0 4
18654,26,4 7
18655,29923,4
18656,4797,3
18657,15462,6 4
18658,25838,0
18659,9484,4 7
18660,30781,1 4 7
18661,14625,9
18662,23891,5
18663,26697,1
18664,10308,6 4
18665,23882,6
18666,17743,8 4
18667,11784,4
18668,2465,4
18669,15104,2 4
18670,30763,6
18671,7422,4
18672,13164,0
18673,5673,5 4
18674,25569,7
18675,29957,6 4
18676,26314,6 3
18677,11434,5
18678,20329,5 4
18679,5562,4 7
18680,23081,4
18681,11687,4
18682,14814,3 7
18683,21308,5
18684,25912,9
18685,1251,5
18686,2595,1 4
18687,12310,6 4
18688,15097,6
18689,16271,6
18690,7923,3
18691,29858,6 2 4
18692,25096,1
18693,29443,8
18694,25805,6 4
18695,7566,4
18696,25151,5 4
18697,20683,8
18698,7677,6
18699,22870,8
18700,11974,8 1 4
18701,27408,7
18702,11668,6 4
18703,26226,8
18704,12689,4
18705,20831,6 1 4
18706,8255,2 4
18707,27327,6 4
18708,27241,5
18709,29076,6 4
18710,10013,5
18711,29122,2 4
18712,17558,2 4
18713,11067,4 7
18714,17006,3 5
18715,1684,5
18716,5629,4
18717,703,4 7
18718,14758,1 4
18719,15225,6 2 4
18720,18426,6 5
18721,25655,3 4
18722,1255,6 4
18723,29199,4 7
18724,17842,6 4
18725,2030,0 4
18726,7787,2
18727,7683,8 6 4
18728,5370,4
18729,13207,0 4
18730,23920,1
18731,11087,0
18732,15081,7
18733,23538,4
18734,16436,2 4
18735,20145,6 4
18736,3116,0 9
18737,28244,0
18738,21754,6 7
18739,22320,4 7
18740,24704,7
18741,29402,6 4
18742,30780,0
18743,23266,2 4
18744,10911,4
18745,25317,1 7
18746,6386,8 6
18747,7104,2 4
18748,22384,0 4
18749,22666,4
18750,4846,6 4
18751,8729,6 4
18752,30507,2
18753,5399,4 7
18754,29274,2 4 7
18755,19919,6 4
18756,28341,3
18757,29371,6 7
18758,4119,6
18759,15503,1
18760,5743,4
18761,8971,4
18762,1142,5
18763,5579,1
18764,16551,4
18765,8151,3 4
18766,8375,1 4
18767,10094,5
18768,12362,0
18769,25971,8
18770,13285,9
18771,18050,6 3
18772,28051,1 4
18773,1171,2 4
18774,22425,7
18775,11914,4
18776,14712,4
18777,23689,6 9 4
18778,20439,7
18779,25941,4
18780,21145,4
18781,8803,2 4
18782,9486,4
18783,2800,9
18784,22873,0
18785,28225,4
18786,27719,3 7
18787,18060,0
18788,9731,6 4
18789,7116,0
18790,21944,6
18791,6586,4 7
18792,4965,4
18793,8197,5
18794,9319,4
18795,4746,0
18796,6036,4
18797,30958,2
18798,26982,0
18799,10206,0 4
18800,12580,6 3
18801,23369,6 1
18802,22854,3 4
18803,28466,4
18804,27785,4 7
18805,12620,6 4
18806,26455,6 9
18807,14579,6
18808,11475,4 7
18809,19440,6 2
18810,29995,2
18811,24716,9
18812,8714,6 4
18813,3502,2
18814,30745,2
18815,30991,5
18816,26457,4
18817,30756,6 4
18818,4243,4
18819,30726,0 7
18820,17625,4
18821,1906,6 4
18822,18666,5
18823,26980,8
18824,11553,6 2
18825,22180,6 2
18826,7508,4
18827,16541,8 4
18828,12740,3 1
18829,15861,9
18830,14031,4
18831,2892,3 4
18832,16574,9
18833,25028,9
18834,11050,6
18835,7289,6 4
18836,8309,6 1
18837,7137,3
18838,3188,9
18839,1846,6
18840,7866,8 4
18841,2179,1
18842,25871,2
18843,102,3
18844,28676,4 7
18845,1863,4
18846,8626,8 4
18847,29389,8
18848,20701,4 7
18849,4770,6 4
18850,20729,0
18851,10357,4
18852,22197,6 4
18853,5478,6 9
18854,1165,6 2 4
18855,2968,8
18856,533,1 4
18857,13929,6 4
18858,15636,4 7
18859,18557,0
18860,28547,6 2 4
18861,16140,2 4
18862,21842,1
18863,23316,6 1 2
18864,11223,6 0
18865,30370,2 4
18866,30460,7
18867,16184,6 3 4
18868,22118,1
18869,5266,1
18870,12550,4
18871,14260,4
18872,2673,8
18873,17362,8 2
